Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
190,Exit Long,Close position order,2023-02-21 10:44,4028.6,1000,-10600.00,-0.26,466500.00,-0.72,600.00,0.01,18600.00,0.46
190,Entry Long,Long_-1005_3.5537022801_164_6.4,2023-02-21 09:54,4039.2,1000,-10600.00,-0.26,466500.00,-0.72,600.00,0.01,18600.00,0.46
189,Exit Short,Close position order,2023-02-21 09:54,4039.2,1000,2800.00,0.07,477100.00,0.19,11200.00,0.28,5200.00,0.13
189,Entry Short,Short_455_2.2447482832_127_2,2023-02-21 09:37,4042.0,1000,2800.00,0.07,477100.00,0.19,11200.00,0.28,5200.00,0.13
188,Exit Long,Close position order,2023-02-21 09:37,4042.0,1000,1000.00,0.02,474300.00,0.07,3600.00,0.09,3800.00,0.09
188,Entry Long,Long_-1158_1.7716426337_240_1.7,2023-02-21 09:31,4041.0,1000,1000.00,0.02,474300.00,0.07,3600.00,0.09,3800.00,0.09
187,Exit Short,Close position order,2023-02-21 09:31,4041.0,1000,25800.00,0.63,473300.00,1.78,31300.00,0.77,2200.00,0.05
187,Entry Short,Short_101_0.4326222114_17_2,2023-02-20 12:34,4066.8,1000,25800.00,0.63,473300.00,1.78,31300.00,0.77,2200.00,0.05
186,Exit Long,Close position order,2023-02-20 12:34,4066.8,1000,-800.00,-0.02,447500.00,-0.06,400.00,0.01,3000.00,0.07
186,Entry Long,Long_-729_0.5542182594_2_1.4,2023-02-20 11:41,4067.6,1000,-800.00,-0.02,447500.00,-0.06,400.00,0.01,3000.00,0.07
185,Exit Short,Close position order,2023-02-20 11:41,4067.6,1000,200.00,0,448300.00,0.01,2200.00,0.05,2000.00,0.05
185,Entry Short,Short_1621_0.546276483_4_0.4,2023-02-20 11:11,4067.8,1000,200.00,0,448300.00,0.01,2200.00,0.05,2000.00,0.05
184,Exit Long,Close position order,2023-02-20 11:11,4067.8,1000,-3600.00,-0.09,448100.00,-0.25,1000.00,0.02,5400.00,0.13
184,Entry Long,Long_-1951_0.6068837733_17_0.4,2023-02-20 09:42,4071.4,1000,-3600.00,-0.09,448100.00,-0.25,1000.00,0.02,5400.00,0.13
183,Exit Short,Close position order,2023-02-20 09:42,4071.4,1000,-13400.00,-0.33,451700.00,-0.91,11000.00,0.27,23800.00,0.59
183,Entry Short,Short_640_2.3468232254_61_3.2,2023-02-17 11:51,4058.0,1000,-13400.00,-0.33,451700.00,-0.91,11000.00,0.27,23800.00,0.59
182,Exit Long,Close position order,2023-02-17 11:51,4058.0,1000,2000.00,0.05,465100.00,0.14,5800.00,0.14,8400.00,0.21
182,Entry Long,Long_-2553_2.6856479629_81_3,2023-02-17 11:06,4056.0,1000,2000.00,0.05,465100.00,0.14,5800.00,0.14,8400.00,0.21
181,Exit Short,Close position order,2023-02-17 11:06,4056.0,1000,10800.00,0.27,463100.00,0.74,15200.00,0.37,12000.00,0.3
181,Entry Short,Short_1141_3.5260018332_129_2.8,2023-02-17 10:25,4066.8,1000,10800.00,0.27,463100.00,0.74,15200.00,0.37,12000.00,0.3
180,Exit Long,Close position order,2023-02-17 10:25,4066.8,1000,13000.00,0.32,452300.00,0.9,23200.00,0.57,1000.00,0.02
180,Entry Long,Long_-4013_2.9464404232_85_2.2,2023-02-17 10:00,4053.8,1000,13000.00,0.32,452300.00,0.9,23200.00,0.57,1000.00,0.02
179,Exit Short,Close position order,2023-02-17 10:00,4053.8,1000,15800.00,0.39,439300.00,1.11,21600.00,0.53,0,0
179,Entry Short,Short_206_2.3868700855_134_3.2,2023-02-17 09:37,4069.6,1000,15800.00,0.39,439300.00,1.11,21600.00,0.53,0,0
178,Exit Long,Close position order,2023-02-17 09:37,4069.6,1000,1400.00,0.03,423500.00,0.1,6200.00,0.15,600.00,0.01
178,Entry Long,Long_-486_1.9654854413_131_2.4,2023-02-17 09:34,4068.2,1000,1400.00,0.03,423500.00,0.1,6200.00,0.15,600.00,0.01
177,Exit Short,Close position order,2023-02-17 09:34,4068.2,1000,57600.00,1.4,422100.00,4.22,71200.00,1.73,11600.00,0.28
177,Entry Short,Short_1183_2.1114562976_38_3.4,2023-02-16 12:33,4125.8,1000,57600.00,1.4,422100.00,4.22,71200.00,1.73,11600.00,0.28
176,Exit Long,Close position order,2023-02-16 12:33,4125.8,1000,4400.00,0.11,364500.00,0.32,7400.00,0.18,0,0
176,Entry Long,Long_-503_2.5320189837_87_3,2023-02-16 12:22,4121.4,1000,4400.00,0.11,364500.00,0.32,7400.00,0.18,0,0
175,Exit Short,Close position order,2023-02-16 12:22,4121.4,1000,1200.00,0.03,360100.00,0.09,6400.00,0.16,3800.00,0.09
175,Entry Short,Short_2336_2.4604978324_45_0,2023-02-16 11:59,4122.6,1000,1200.00,0.03,360100.00,0.09,6400.00,0.16,3800.00,0.09
174,Exit Long,Close position order,2023-02-16 11:59,4122.6,1000,7800.00,0.19,358900.00,0.58,10800.00,0.26,2000.00,0.05
174,Entry Long,Long_-111_2.6249200187_84_0,2023-02-16 11:27,4114.8,1000,7800.00,0.19,358900.00,0.58,10800.00,0.26,2000.00,0.05
173,Exit Short,Close position order,2023-02-16 11:27,4114.8,1000,-17000.00,-0.41,351100.00,-1.24,1000.00,0.02,24400.00,0.6
173,Entry Short,Short_679_3.8764368288_122_4.2,2023-02-16 10:16,4097.8,1000,-17000.00,-0.41,351100.00,-1.24,1000.00,0.02,24400.00,0.6
172,Exit Long,Close position order,2023-02-16 10:16,4097.8,1000,6400.00,0.16,368100.00,0.47,13200.00,0.32,600.00,0.01
172,Entry Long,Long_-648_4.0683427486_142_4,2023-02-16 10:05,4091.4,1000,6400.00,0.16,368100.00,0.47,13200.00,0.32,600.00,0.01
171,Exit Short,Close position order,2023-02-16 10:05,4091.4,1000,4200.00,0.1,361700.00,0.31,7800.00,0.19,5600.00,0.14
171,Entry Short,Short_213_3.9648754941_148_1.6,2023-02-16 09:50,4095.6,1000,4200.00,0.1,361700.00,0.31,7800.00,0.19,5600.00,0.14
170,Exit Long,Close position order,2023-02-16 09:50,4095.6,1000,-500.00,-0.01,357500.00,-0.04,4300.00,0.1,9900.00,0.24
170,Entry Long,Long_-1300_1.8031526696_37_1.7,2023-02-16 09:26,4096.1,1000,-500.00,-0.01,357500.00,-0.04,4300.00,0.1,9900.00,0.24
169,Exit Short,Close position order,2023-02-16 09:26,4096.1,1000,24900.00,0.6,358000.00,1.87,28400.00,0.69,34900.00,0.85
169,Entry Short,Short_459_2.2092322965_56_4.6,2023-02-15 12:49,4121.0,1000,24900.00,0.6,358000.00,1.87,28400.00,0.69,34900.00,0.85
168,Exit Long,Close position order,2023-02-15 12:49,4121.0,1000,-1800.00,-0.04,333100.00,-0.13,400.00,0.01,8000.00,0.19
168,Entry Long,Long_-491_2.192627508_79_5.2,2023-02-15 12:11,4122.8,1000,-1800.00,-0.04,333100.00,-0.13,400.00,0.01,8000.00,0.19
167,Exit Short,Close position order,2023-02-15 12:11,4122.8,1000,-4600.00,-0.11,334900.00,-0.34,7200.00,0.17,16000.00,0.39
167,Entry Short,Short_100_3.5900424946_119_12.2,2023-02-15 10:22,4118.2,1000,-4600.00,-0.11,334900.00,-0.34,7200.00,0.17,16000.00,0.39
166,Exit Long,Close position order,2023-02-15 10:22,4118.2,1000,9000.00,0.22,339500.00,0.68,11400.00,0.28,8200.00,0.2
166,Entry Long,Long_-127_3.8534501604_139_6.4,2023-02-15 09:56,4109.2,1000,9000.00,0.22,339500.00,0.68,11400.00,0.28,8200.00,0.2
165,Exit Short,Close position order,2023-02-15 09:56,4109.2,1000,5000.00,0.12,330500.00,0.38,10600.00,0.26,8400.00,0.2
165,Entry Short,Short_109_2.7572293291_161_3.9,2023-02-15 09:39,4114.2,1000,5000.00,0.12,330500.00,0.38,10600.00,0.26,8400.00,0.2
164,Exit Long,Close position order,2023-02-15 09:39,4114.2,1000,4900.00,0.12,325500.00,0.37,7900.00,0.19,1500.00,0.04
164,Entry Long,Long_-836_2.13839988_44_2.5,2023-02-15 09:28,4109.3,1000,4900.00,0.12,325500.00,0.37,7900.00,0.19,1500.00,0.04
163,Exit Short,Close position order,2023-02-15 09:28,4109.3,1000,3100.00,0.08,320600.00,0.24,8100.00,0.2,32600.00,0.79
163,Entry Short,Short_2477_3.3160008669_119_0.8,2023-02-14 12:23,4112.4,1000,3100.00,0.08,320600.00,0.24,8100.00,0.2,32600.00,0.79
162,Exit Long,Close position order,2023-02-14 12:23,4112.4,1000,14800.00,0.36,317500.00,1.14,20000.00,0.49,4800.00,0.12
162,Entry Long,Long_-2580_4.2219277216_174_5.2,2023-02-14 11:46,4097.6,1000,14800.00,0.36,317500.00,1.14,20000.00,0.49,4800.00,0.12
161,Exit Short,Close position order,2023-02-14 11:46,4097.6,1000,26600.00,0.64,302700.00,2.08,30400.00,0.74,3000.00,0.07
161,Entry Short,Short_108_3.7651785812_152_4.4,2023-02-14 11:21,4124.2,1000,26600.00,0.64,302700.00,2.08,30400.00,0.74,3000.00,0.07
160,Exit Long,Close position order,2023-02-14 11:21,4124.2,1000,9000.00,0.22,276100.00,0.71,12000.00,0.29,10800.00,0.26
160,Entry Long,Long_-3132_4.675833617_190_2,2023-02-14 10:49,4115.2,1000,9000.00,0.22,276100.00,0.71,12000.00,0.29,10800.00,0.26
159,Exit Short,Close position order,2023-02-14 10:49,4115.2,1000,13000.00,0.31,267100.00,1.04,26600.00,0.64,30600.00,0.74
159,Entry Short,Short_920_4.87090577_215_12,2023-02-14 09:54,4128.2,1000,13000.00,0.31,267100.00,1.04,26600.00,0.64,30600.00,0.74
158,Exit Long,Close position order,2023-02-14 09:54,4128.2,1000,6300.00,0.15,254100.00,0.5,13100.00,0.32,18900.00,0.46
158,Entry Long,Long_-325_4.043201998_110_0.4,2023-02-14 09:26,4121.9,1000,6300.00,0.15,254100.00,0.5,13100.00,0.32,18900.00,0.46
157,Exit Short,Stopped,2023-02-14 08:32,4168.6,1000,-40000.00,-0.97,247800.00,-3.11,8600.00,0.21,40000.00,0.97
157,Entry Short,Short_1522_1.7346676806_26_4,2023-02-13 11:52,4128.6,1000,-40000.00,-0.97,247800.00,-3.11,8600.00,0.21,40000.00,0.97
156,Exit Long,Close position order,2023-02-13 11:52,4128.6,1000,5000.00,0.12,287800.00,0.39,9400.00,0.23,400.00,0.01
156,Entry Long,Long_-1573_1.4983754918_33_2.4,2023-02-13 11:41,4123.6,1000,5000.00,0.12,287800.00,0.39,9400.00,0.23,400.00,0.01
155,Exit Short,Close position order,2023-02-13 11:41,4123.6,1000,-13400.00,-0.33,282800.00,-1.03,2000.00,0.05,18800.00,0.46
155,Entry Short,Short_1909_2.5241401965_75_3.2,2023-02-13 10:07,4110.2,1000,-13400.00,-0.33,282800.00,-1.03,2000.00,0.05,18800.00,0.46
154,Exit Short,Stopped,2023-02-13 09:58,4111.6,1000,-40000.00,-0.98,296200.00,-2.99,3300.00,0.08,40000.00,0.98
154,Entry Short,Short_212_2.7721977156_68_2.2,2023-02-10 12:34,4071.6,1000,-40000.00,-0.98,296200.00,-2.99,3300.00,0.08,40000.00,0.98
153,Exit Long,Close position order,2023-02-10 12:34,4071.6,1000,-4000.00,-0.1,336200.00,-0.3,2000.00,0.05,13200.00,0.32
153,Entry Long,Long_-657_2.3413461324_72_0.8,2023-02-10 11:52,4075.6,1000,-4000.00,-0.1,336200.00,-0.3,2000.00,0.05,13200.00,0.32
152,Exit Short,Close position order,2023-02-10 11:52,4075.6,1000,7600.00,0.19,340200.00,0.57,10800.00,0.26,0,0
152,Entry Short,Short_1028_2.5315934698_95_4,2023-02-10 11:26,4083.2,1000,7600.00,0.19,340200.00,0.57,10800.00,0.26,0,0
151,Exit Long,Close position order,2023-02-10 11:26,4083.2,1000,7600.00,0.19,332600.00,0.57,9000.00,0.22,1000.00,0.02
151,Entry Long,Long_-2008_3.4545202624_118_0.8,2023-02-10 10:59,4075.6,1000,7600.00,0.19,332600.00,0.57,9000.00,0.22,1000.00,0.02
150,Exit Short,Close position order,2023-02-10 10:59,4075.6,1000,8000.00,0.2,325000.00,0.61,15400.00,0.38,5600.00,0.14
150,Entry Short,Short_2401_4.5902929262_182_2.8,2023-02-10 10:26,4083.6,1000,8000.00,0.2,325000.00,0.61,15400.00,0.38,5600.00,0.14
149,Exit Long,Close position order,2023-02-10 10:26,4083.6,1000,13600.00,0.33,317000.00,1.04,20800.00,0.51,4600.00,0.11
149,Entry Long,Long_-346_4.5417918033_179_2.8,2023-02-10 10:06,4070.0,1000,13600.00,0.33,317000.00,1.04,20800.00,0.51,4600.00,0.11
148,Exit Short,Close position order,2023-02-10 10:06,4070.0,1000,56400.00,1.37,303400.00,4.52,75800.00,1.84,6200.00,0.15
148,Entry Short,Short_453_2.1582567918_43_4,2023-02-09 12:05,4126.4,1000,56400.00,1.37,303400.00,4.52,75800.00,1.84,6200.00,0.15
147,Exit Long,Close position order,2023-02-09 12:05,4126.4,1000,-13600.00,-0.33,247000.00,-1.08,4200.00,0.1,19000.00,0.46
147,Entry Long,Long_-2402_3.2110527222_94_0,2023-02-09 10:37,4140.0,1000,-13600.00,-0.33,247000.00,-1.08,4200.00,0.1,19000.00,0.46
146,Exit Short,Close position order,2023-02-09 10:37,4140.0,1000,8600.00,0.21,260600.00,0.69,16400.00,0.4,0,0
146,Entry Short,Short_100_3.0661989072_126_2,2023-02-09 10:23,4148.6,1000,8600.00,0.21,260600.00,0.69,16400.00,0.4,0,0
145,Exit Long,Close position order,2023-02-09 10:23,4148.6,1000,-4600.00,-0.11,252000.00,-0.37,2400.00,0.06,12000.00,0.29
145,Entry Long,Long_-269_1.801007398_176_0.1,2023-02-09 09:34,4153.2,1000,-4600.00,-0.11,252000.00,-0.37,2400.00,0.06,12000.00,0.29
144,Exit Short,Close position order,2023-02-09 09:34,4153.2,1000,2000.00,0.05,256600.00,0.16,5600.00,0.13,2200.00,0.05
144,Entry Short,Short_107_1.1960061267_34_2,2023-02-09 09:29,4155.2,1000,2000.00,0.05,256600.00,0.16,5600.00,0.13,2200.00,0.05
143,Exit Long,Close position order,2023-02-09 09:29,4155.2,1000,32000.00,0.78,254600.00,2.62,38000.00,0.92,10400.00,0.25
143,Entry Long,Long_-434_2.4874669473_71_2,2023-02-08 12:45,4123.2,1000,32000.00,0.78,254600.00,2.62,38000.00,0.92,10400.00,0.25
142,Exit Short,Close position order,2023-02-08 12:45,4123.2,1000,400.00,0.01,222600.00,0.03,4400.00,0.11,9600.00,0.23
142,Entry Short,Short_643_2.5281199368_80_4.6,2023-02-08 12:04,4123.6,1000,400.00,0.01,222600.00,0.03,4400.00,0.11,9600.00,0.23
141,Exit Long,Close position order,2023-02-08 12:04,4123.6,1000,-15800.00,-0.38,222200.00,-1.28,2600.00,0.06,24600.00,0.59
141,Entry Long,Long_-1767_3.0647709656_60_4.8,2023-02-08 10:39,4139.4,1000,-15800.00,-0.38,222200.00,-1.28,2600.00,0.06,24600.00,0.59
140,Exit Short,Close position order,2023-02-08 10:39,4139.4,1000,8800.00,0.21,238000.00,0.72,16800.00,0.4,8000.00,0.19
140,Entry Short,Short_2467_2.8191282753_110_2.4,2023-02-08 09:50,4148.2,1000,8800.00,0.21,238000.00,0.72,16800.00,0.4,8000.00,0.19
139,Exit Long,Close position order,2023-02-08 09:50,4148.2,1000,5000.00,0.12,229200.00,0.41,11600.00,0.28,600.00,0.01
139,Entry Long,Long_-167_2.2850610476_168_1.4,2023-02-08 09:35,4143.2,1000,5000.00,0.12,229200.00,0.41,11600.00,0.28,600.00,0.01
138,Exit Short,Stopped,2023-02-07 12:53,4151.8,1000,-40000.00,-0.97,224200.00,-3.16,0,0,40000.00,0.97
138,Entry Short,Short_255_3.7737315687_477_0.6,2023-02-07 12:43,4111.8,1000,-40000.00,-0.97,224200.00,-3.16,0,0,40000.00,0.97
137,Exit Long,Close position order,2023-02-07 12:43,4111.8,1000,-200.00,0,264200.00,-0.02,17000.00,0.41,3200.00,0.08
137,Entry Long,Long_-2292_1.6193692086_40_0.8,2023-02-07 12:32,4112.0,1000,-200.00,0,264200.00,-0.02,17000.00,0.41,3200.00,0.08
136,Exit Short,Close position order,2023-02-07 12:32,4112.0,1000,-4200.00,-0.1,264400.00,-0.33,1800.00,0.04,10400.00,0.25
136,Entry Short,Short_2365_2.0074412277_36_0.4,2023-02-07 11:20,4107.8,1000,-4200.00,-0.1,264400.00,-0.33,1800.00,0.04,10400.00,0.25
135,Exit Long,Close position order,2023-02-07 11:20,4107.8,1000,9400.00,0.23,268600.00,0.75,12400.00,0.3,0,0
135,Entry Long,Long_-111_1.9734499329_45_3.8,2023-02-07 11:00,4098.4,1000,9400.00,0.23,268600.00,0.75,12400.00,0.3,0,0
134,Exit Short,Close position order,2023-02-07 11:00,4098.4,1000,2400.00,0.06,259200.00,0.19,3400.00,0.08,4400.00,0.11
134,Entry Short,Short_331_2.1281027879_34_0,2023-02-07 10:49,4100.8,1000,2400.00,0.06,259200.00,0.19,3400.00,0.08,4400.00,0.11
133,Exit Long,Close position order,2023-02-07 10:49,4100.8,1000,-1200.00,-0.03,256800.00,-0.1,2200.00,0.05,7000.00,0.17
133,Entry Long,Long_-226_2.9906420714_111_1.4,2023-02-07 10:03,4102.0,1000,-1200.00,-0.03,256800.00,-0.1,2200.00,0.05,7000.00,0.17
132,Exit Short,Close position order,2023-02-07 10:03,4102.0,1000,1400.00,0.03,258000.00,0.11,5000.00,0.12,1800.00,0.04
132,Entry Short,Short_331_2.8841930376_83_1.4,2023-02-07 09:53,4103.4,1000,1400.00,0.03,258000.00,0.11,5000.00,0.12,1800.00,0.04
131,Exit Long,Close position order,2023-02-07 09:53,4103.4,1000,1400.00,0.03,256600.00,0.11,4800.00,0.12,1000.00,0.02
131,Entry Long,Long_-118_2.6901345904_90_1.2,2023-02-07 09:50,4102.0,1000,1400.00,0.03,256600.00,0.11,4800.00,0.12,1000.00,0.02
130,Exit Short,Close position order,2023-02-07 09:50,4102.0,1000,200.00,0,255200.00,0.02,3400.00,0.08,1600.00,0.04
130,Entry Short,Short_387_2.6585067198_72_3.4,2023-02-07 09:46,4102.2,1000,200.00,0,255200.00,0.02,3400.00,0.08,1600.00,0.04
129,Exit Long,Close position order,2023-02-07 09:46,4102.2,1000,1000.00,0.02,255000.00,0.08,5000.00,0.12,5000.00,0.12
129,Entry Long,Long_-341_1.890261371_190_0.3,2023-02-07 09:33,4101.2,1000,1000.00,0.02,255000.00,0.08,5000.00,0.12,5000.00,0.12
128,Exit Short,Close position order,2023-02-07 09:33,4101.2,1000,12400.00,0.3,254000.00,1,16800.00,0.41,11100.00,0.27
128,Entry Short,Short_1550_1.9363929688_40_1.6,2023-02-06 12:44,4113.6,1000,12400.00,0.3,254000.00,1,16800.00,0.41,11100.00,0.27
127,Exit Long,Close position order,2023-02-06 12:44,4113.6,1000,-2200.00,-0.05,241600.00,-0.18,600.00,0.01,10800.00,0.26
127,Entry Long,Long_-461_2.1321586309_65_3.2,2023-02-06 11:53,4115.8,1000,-2200.00,-0.05,241600.00,-0.18,600.00,0.01,10800.00,0.26
126,Exit Short,Close position order,2023-02-06 11:53,4115.8,1000,-2000.00,-0.05,243800.00,-0.16,2200.00,0.05,11200.00,0.27
126,Entry Short,Short_2351_2.7738396128_71_0.6,2023-02-06 11:04,4113.8,1000,-2000.00,-0.05,243800.00,-0.16,2200.00,0.05,11200.00,0.27
125,Exit Long,Close position order,2023-02-06 11:04,4113.8,1000,16000.00,0.39,245800.00,1.3,18600.00,0.45,800.00,0.02
125,Entry Long,Long_-3112_3.3345552362_85_2.8,2023-02-06 10:35,4097.8,1000,16000.00,0.39,245800.00,1.3,18600.00,0.45,800.00,0.02
124,Exit Short,Close position order,2023-02-06 10:35,4097.8,1000,14000.00,0.34,229800.00,1.15,19000.00,0.46,7000.00,0.17
124,Entry Short,Short_3418_2.5598413383_136_3.2,2023-02-06 09:38,4111.8,1000,14000.00,0.34,229800.00,1.15,19000.00,0.46,7000.00,0.17
123,Exit Short,Stopped,2023-02-06 05:49,4095.2,1000,80000.00,1.92,215800.00,7.04,80000.00,1.92,3400.00,0.08
123,Entry Short,Short_944_2.2994198719_76_1.6,2023-02-03 12:30,4175.2,1000,80000.00,1.92,215800.00,7.04,80000.00,1.92,3400.00,0.08
122,Exit Long,Close position order,2023-02-03 12:30,4175.2,1000,4600.00,0.11,135800.00,0.41,7000.00,0.17,11400.00,0.27
122,Entry Long,Long_-529_3.4909002712_83_3.8,2023-02-03 11:54,4170.6,1000,4600.00,0.11,135800.00,0.41,7000.00,0.17,11400.00,0.27
121,Exit Short,Close position order,2023-02-03 11:54,4170.6,1000,-25800.00,-0.62,131200.00,-2.23,10400.00,0.25,38400.00,0.93
121,Entry Short,Short_3903_5.119232795_213_0.6,2023-02-03 09:52,4144.8,1000,-25800.00,-0.62,131200.00,-2.23,10400.00,0.25,38400.00,0.93
120,Exit Long,Close position order,2023-02-03 09:52,4144.8,1000,21800.00,0.53,157000.00,1.92,31200.00,0.76,500.00,0.01
120,Entry Long,Long_-294_2.8553701648_74_0.1,2023-02-03 09:28,4123.0,1000,21800.00,0.53,157000.00,1.92,31200.00,0.76,500.00,0.01
119,Exit Short,Close position order,2023-02-03 09:28,4123.0,1000,52200.00,1.25,135200.00,4.82,57000.00,1.37,19000.00,0.46
119,Entry Short,Short_225_2.2040294684_37_4.6,2023-02-02 12:18,4175.2,1000,52200.00,1.25,135200.00,4.82,57000.00,1.37,19000.00,0.46
118,Exit Long,Close position order,2023-02-02 12:18,4175.2,1000,1600.00,0.04,83000.00,0.15,2800.00,0.07,6400.00,0.15
118,Entry Long,Long_-245_2.4437615409_63_6,2023-02-02 11:44,4173.6,1000,1600.00,0.04,83000.00,0.15,2800.00,0.07,6400.00,0.15
117,Exit Short,Close position order,2023-02-02 11:44,4173.6,1000,3600.00,0.09,81400.00,0.33,5600.00,0.13,1200.00,0.03
117,Entry Short,Short_256_2.4780445913_42_1.2,2023-02-02 11:37,4177.2,1000,3600.00,0.09,81400.00,0.33,5600.00,0.13,1200.00,0.03
116,Exit Long,Close position order,2023-02-02 11:37,4177.2,1000,1800.00,0.04,77800.00,0.17,6000.00,0.14,200.00,0
116,Entry Long,Long_-794_2.6254086357_77_0.4,2023-02-02 11:23,4175.4,1000,1800.00,0.04,77800.00,0.17,6000.00,0.14,200.00,0
115,Exit Short,Close position order,2023-02-02 11:23,4175.4,1000,-24200.00,-0.58,76000.00,-2.2,0,0,31200.00,0.75
115,Entry Short,Short_136_4.607130369_157_6.6,2023-02-02 10:21,4151.2,1000,-24200.00,-0.58,76000.00,-2.2,0,0,31200.00,0.75
114,Exit Long,Close position order,2023-02-02 10:21,4151.2,1000,-7200.00,-0.17,100200.00,-0.65,1000.00,0.02,19000.00,0.46
114,Entry Long,Long_-132_2.9044094277_203_0.8,2023-02-02 09:33,4158.4,1000,-7200.00,-0.17,100200.00,-0.65,1000.00,0.02,19000.00,0.46
113,Exit Short,Close position order,2023-02-02 09:33,4158.4,1000,0,0,107400.00,0,6000.00,0.14,2900.00,0.07
113,Entry Short,Short_363_2.1648154163_82_1.2,2023-02-02 09:30,4158.4,1000,0,0,107400.00,0,6000.00,0.14,2900.00,0.07
112,Exit Long,Stopped,2023-02-01 15:35,4133.0,1000,80000.00,1.97,107400.00,7.79,80000.00,1.97,18000.00,0.44
112,Entry Long,Long_-3921_1.8422563948_47_1.8,2023-02-01 12:22,4053.0,1000,80000.00,1.97,107400.00,7.79,80000.00,1.97,18000.00,0.44
111,Exit Short,Close position order,2023-02-01 12:22,4053.0,1000,11800.00,0.29,27400.00,1.16,15600.00,0.38,2000.00,0.05
111,Entry Short,Short_2095_1.6344730169_47_0.6,2023-02-01 11:37,4064.8,1000,11800.00,0.29,27400.00,1.16,15600.00,0.38,2000.00,0.05
110,Exit Long,Close position order,2023-02-01 11:37,4064.8,1000,1000.00,0.02,15600.00,0.1,6400.00,0.16,12800.00,0.31
110,Entry Long,Long_-122_3.4768692969_115_10,2023-02-01 10:10,4063.8,1000,1000.00,0.02,15600.00,0.1,6400.00,0.16,12800.00,0.31
109,Exit Short,Close position order,2023-02-01 10:10,4063.8,1000,600.00,0.01,14600.00,0.06,4600.00,0.11,11400.00,0.28
109,Entry Short,Short_1275_2.5158847089_94_2.2,2023-02-01 09:45,4064.4,1000,600.00,0.01,14600.00,0.06,4600.00,0.11,11400.00,0.28
108,Exit Long,Close position order,2023-02-01 09:45,4064.4,1000,2400.00,0.06,14000.00,0.24,6400.00,0.16,1000.00,0.02
108,Entry Long,Long_-151_1.9774953448_129_0.7,2023-02-01 09:37,4062.0,1000,2400.00,0.06,14000.00,0.24,6400.00,0.16,1000.00,0.02
107,Exit Short,Close position order,2023-02-01 09:37,4062.0,1000,-16200.00,-0.4,11600.00,-1.58,1000.00,0.02,31000.00,0.77
107,Entry Short,Short_1292_1.7800475178_36_1.4,2023-01-31 12:28,4045.8,1000,-16200.00,-0.4,11600.00,-1.58,1000.00,0.02,31000.00,0.77
106,Exit Long,Close position order,2023-01-31 12:28,4045.8,1000,4200.00,0.1,27800.00,0.41,7200.00,0.18,4200.00,0.1
106,Entry Long,Long_-209_1.9631301853_51_2.6,2023-01-31 11:52,4041.6,1000,4200.00,0.1,27800.00,0.41,7200.00,0.18,4200.00,0.1
105,Exit Short,Close position order,2023-01-31 11:52,4041.6,1000,-7400.00,-0.18,23600.00,-0.72,4000.00,0.1,13000.00,0.32
105,Entry Short,Short_740_3.6771957474_123_7.4,2023-01-31 10:22,4034.2,1000,-7400.00,-0.18,23600.00,-0.72,4000.00,0.1,13000.00,0.32
104,Exit Long,Close position order,2023-01-31 10:22,4034.2,1000,7400.00,0.18,31000.00,0.72,9200.00,0.23,7400.00,0.18
104,Entry Long,Long_-109_3.9905029965_229_4,2023-01-31 10:02,4026.8,1000,7400.00,0.18,31000.00,0.72,9200.00,0.23,7400.00,0.18
103,Exit Short,Close position order,2023-01-31 10:02,4026.8,1000,-1400.00,-0.03,23600.00,-0.14,4000.00,0.1,10000.00,0.25
103,Entry Short,Short_144_3.7111754659_178_3.4,2023-01-31 09:45,4025.4,1000,-1400.00,-0.03,23600.00,-0.14,4000.00,0.1,10000.00,0.25
102,Exit Long,Close position order,2023-01-31 09:45,4025.4,1000,-1100.00,-0.03,25000.00,-0.11,5700.00,0.14,5700.00,0.14
102,Entry Long,Long_-951_1.6436110864_15_1.7,2023-01-31 09:25,4026.5,1000,-1100.00,-0.03,25000.00,-0.11,5700.00,0.14,5700.00,0.14
101,Exit Long,Stopped,2023-01-31 05:57,3998.8,1000,-40000.00,-0.99,26100.00,-3.75,4600.00,0.11,40000.00,0.99
101,Entry Long,Long_-255_2.3813822835_62_1.2,2023-01-30 12:29,4038.8,1000,-40000.00,-0.99,26100.00,-3.75,4600.00,0.11,40000.00,0.99
100,Exit Short,Close position order,2023-01-30 12:29,4038.8,1000,4800.00,0.12,66100.00,0.45,8200.00,0.2,1800.00,0.04
100,Entry Short,Short_122_2.2267580683_69_1,2023-01-30 12:16,4043.6,1000,4800.00,0.12,66100.00,0.45,8200.00,0.2,1800.00,0.04
99,Exit Long,Close position order,2023-01-30 12:16,4043.6,1000,2800.00,0.07,61300.00,0.26,6000.00,0.15,8200.00,0.2
99,Entry Long,Long_-107_2.4443253045_80_4.2,2023-01-30 11:45,4040.8,1000,2800.00,0.07,61300.00,0.26,6000.00,0.15,8200.00,0.2
98,Exit Short,Close position order,2023-01-30 11:45,4040.8,1000,6000.00,0.15,58500.00,0.57,7000.00,0.17,1800.00,0.04
