time,open,high,low,close,CCI,daily_bias,daily_cci,daily_prev_cci
1376427600,1693.4,1695.6,1683.4,1684.4,48.391074261188535,0,48.391074261188535,58.7013292425165
1376514000,1684.4,1684.4,1657.8,1657.8,1.3508657518952536,0,1.3508657518952536,48.391074261188535
1376600400,1657.8,1664.2,1651.8,1653.6,-22.934347639251804,0,-22.934347639251804,1.3508657518952536
1376859600,1653.6,1659,1644.4,1646.2,-45.77521250004303,0,-45.77521250004303,-22.934347639251804
1376946000,1646.2,1658.4,1643.1,1652.6,-45.535247230405695,0,-45.535247230405695,-45.77521250004303
1377032400,1652.6,1656.6,1637,1637.4,-75.89428414072857,0,-75.89428414072857,-45.535247230405695
1377118800,1637.4,1659.4,1633.3,1657.4,-55.67999425225203,0,-55.67999425225203,-75.89428414072857
1377205200,1657.4,1664.4,1652.6,1663.4,-35.32023737389852,0,-35.32023737389852,-55.67999425225203
1377464400,1663.4,1669.2,1655,1656.2,-47.88125710258683,0,-47.88125710258683,-35.32023737389852
1377550800,1656.2,1657.2,1627.8,1630.2,-131.73286759297594,0,-131.73286759297594,-47.88125710258683
1377637200,1630.2,1640.4,1626.4,1631.6,-147.73505548315427,0,-147.73505548315427,-131.73286759297594
1377723600,1631.6,1646,1629.4,1639.2,-129.85946544681482,0,-129.85946544681482,-147.73505548315427
1377810000,1639.2,1646.1,1627,1634.6,-138.9177189186683,0,-138.9177189186683,-129.85946544681482
1378069200,1634.6,1649.6,1634.6,1648.6,-103.07745450273097,0,-103.07745450273097,-138.9177189186683
1378155600,1648.6,1651,1632,1639.6,-115.86714352419109,0,-115.86714352419109,-103.07745450273097
1378242000,1639.6,1655.6,1636.2,1655.4,-76.50996266586789,1,-76.50996266586789,-115.86714352419109
1378328400,1655.4,1659,1651.4,1653.4,-60.80579294568367,0,-60.80579294568367,-76.50996266586789
1378414800,1653.4,1664.8,1639.8,1654.4,-60.45923931080571,0,-60.45923931080571,-60.80579294568367
1378674000,1654.4,1672.4,1652.8,1671,-16.512212082933853,0,-16.512212082933853,-60.45923931080571
1378760400,1671,1683.8,1669.8,1683.2,25.533532625894203,0,25.533532625894203,-16.512212082933853
1378846800,1683.2,1690.4,1678.4,1690.4,48.725912331477815,0,48.725912331477815,25.533532625894203
1378933200,1690.4,1691,1681.8,1685.8,45.07733091393997,0,45.07733091393997,48.725912331477815
1379019600,1685.8,1689.4,1681.1,1689,49.31640175349445,0,49.31640175349445,45.07733091393997
1379278800,1689,1710.6,1689,1698,86.42393050599493,0,86.42393050599493,49.31640175349445
1379365200,1698,1706.6,1694.8,1706.2,98.19951292822954,0,98.19951292822954,86.42393050599493
1379451600,1706.2,1730.2,1700.2,1725.4,143.0454714854701,0,143.0454714854701,98.19951292822954
1379538000,1725.4,1733.8,1720.2,1723.2,148.5391769132035,0,148.5391769132035,143.0454714854701
1379624400,1723.2,1726.2,1708.2,1709.6,109.22583485315593,0,109.22583485315593,148.5391769132035
1379883600,1709.6,1714,1696.2,1699.6,75.62431444115683,-1,75.62431444115683,109.22583485315593
1379970000,1699.6,1707.4,1694,1698.8,66.98117964169126,0,66.98117964169126,75.62431444115683
1380056400,1698.8,1701.2,1691,1692.8,53.19562619289914,0,53.19562619289914,66.98117964169126
1380142800,1692.8,1703.8,1692.2,1700,66.75615991117179,0,66.75615991117179,53.19562619289914
1380229200,1700,1701.6,1686.4,1692.6,52.22704250934635,0,52.22704250934635,66.75615991117179
1380488400,1692.6,1692.6,1672.8,1683.8,25.1561895283931,0,25.1561895283931,52.22704250934635
1380574800,1683.8,1698,1681.2,1696.8,53.48650028786224,0,53.48650028786224,25.1561895283931
1380661200,1696.8,1698,1679.2,1689.4,42.16610363005844,0,42.16610363005844,53.48650028786224
1380747600,1689.4,1690.4,1669,1673.4,7.380633529662205,0,7.380633529662205,42.16610363005844
1380834000,1673.4,1691.4,1673.3,1690.2,36.00440284594226,0,36.00440284594226,7.380633529662205
1381093200,1690.2,1690.2,1672,1673.2,10.460737550047025,0,10.460737550047025,36.00440284594226
1381179600,1673.2,1676.8,1651.8,1651.8,-44.04797087920968,0,-44.04797087920968,10.460737550047025
1381266000,1651.8,1663.4,1645.4,1653.8,-54.322484959044196,0,-54.322484959044196,-44.04797087920968
1381352400,1653.8,1692.8,1653.4,1687.8,21.333994857094456,0,21.333994857094456,-54.322484959044196
1381438800,1687.8,1704.4,1678.4,1703.6,68.73907287892433,0,68.73907287892433,21.333994857094456
1381698000,1703.6,1711.6,1685.8,1710.6,86.27165836097274,0,86.27165836097274,68.73907287892433
1381784400,1710.6,1714.6,1694.6,1699.2,75.1080019710949,0,75.1080019710949,86.27165836097274
1381870800,1699.2,1721.8,1696.2,1717,104.44024119903696,0,104.44024119903696,75.1080019710949
1381957200,1717,1733.4,1711.2,1732.8,141.02103483059648,0,141.02103483059648,104.44024119903696
1382043600,1732.8,1745,1732,1741.6,167.8536917230367,0,167.8536917230367,141.02103483059648
1382302800,1741.6,1747,1739.6,1742.4,169.2800244429424,0,169.2800244429424,167.8536917230367
1382389200,1742.4,1759,1740.6,1754.4,187.395680064208,0,187.395680064208,169.2800244429424
1382475600,1754.4,1754.6,1739,1747,163.0189830939982,0,163.0189830939982,187.395680064208
1382562000,1747,1756.1,1744.4,1753.2,168.44949645449805,0,168.44949645449805,163.0189830939982
1382648400,1753.2,1760,1747.2,1758.4,169.73971235257443,0,169.73971235257443,168.44949645449805
1382907600,1758.4,1766.3,1755.8,1761.8,173.32812757552728,0,173.32812757552728,169.73971235257443
1382994000,1761.8,1772.2,1758.7,1771.8,177.70448725683718,0,177.70448725683718,173.32812757552728
1383080400,1771.8,1777.2,1755.8,1763.2,153.21839952572756,0,153.21839952572756,177.70448725683718
1383166800,1763.2,1767.8,1754.4,1759.8,131.12029087920658,0,131.12029087920658,153.21839952572756
1383253200,1759.8,1765,1750.8,1758.4,116.62860144921576,0,116.62860144921576,131.12029087920658
1383516000,1758.4,1767.4,1757,1766.6,122.83954059868643,0,122.83954059868643,116.62860144921576
1383602400,1766.6,1767.4,1754,1760.6,105.92355611163843,0,105.92355611163843,122.83954059868643
1383688800,1760.6,1773.2,1759.4,1768.6,113.50519469210576,0,113.50519469210576,105.92355611163843
1383775200,1768.6,1777.8,1745.6,1748.8,81.01257717915004,-1,81.01257717915004,113.50519469210576
1383861600,1748.8,1771.2,1739.6,1769.4,91.36198521715943,0,91.36198521715943,81.01257717915004
1384120800,1769.4,1773.2,1765.9,1770.6,101.53653887555964,0,101.53653887555964,91.36198521715943
1384207200,1770.6,1772.6,1761.2,1768.2,90.47772323976257,-1,90.47772323976257,101.53653887555964
1384293600,1768.2,1784.8,1757.2,1783.2,103.25423338325207,0,103.25423338325207,90.47772323976257
1384380000,1783.2,1791.6,1780.2,1790.6,117.41626180512212,0,117.41626180512212,103.25423338325207
1384466400,1790.6,1798.6,1789.4,1796.4,122.96220096177727,0,122.96220096177727,117.41626180512212
1384725600,1796.4,1802.2,1787.4,1792.2,113.46113489085756,0,113.46113489085756,122.96220096177727
1384812000,1792.2,1796,1784.6,1788,100.79199128593072,0,100.79199128593072,113.46113489085756
1384898400,1788,1796.4,1777,1782.6,88.80383286173944,-1,88.80383286173944,100.79199128593072
1384984800,1782.6,1797.6,1778,1796.2,98.70173239584894,0,98.70173239584894,88.80383286173944
1385071200,1796.2,1805.4,1794.4,1803.4,113.28562582481882,0,113.28562582481882,98.70173239584894
1385330400,1803.4,1811.2,1800.6,1804,115.71635993737648,0,115.71635993737648,113.28562582481882
1385416800,1804,1808.8,1800.8,1804.4,112.0666376116383,0,112.0666376116383,115.71635993737648
1385503200,1804.4,1809.2,1803.2,1806.2,113.46640316205612,0,113.46640316205612,112.0666376116383
1385589600,1806.2,1811.6,1806,1810.4,118.1168882329158,0,118.1168882329158,113.46640316205612
1385676000,1810.4,1814,1804.6,1805.8,112.09889305250543,0,112.09889305250543,118.1168882329158
1385935200,1805.8,1810.2,1798.6,1801.2,100.61952635403027,0,100.61952635403027,112.09889305250543
1386021600,1801.2,1803,1787.6,1793,77.253752576573,-1,77.253752576573,100.61952635403027
1386108000,1793,1800.6,1779.2,1794.2,68.3010435483997,0,68.3010435483997,77.253752576573
1386194400,1794.2,1795.6,1783.2,1784.8,50.49093737879463,0,50.49093737879463,68.3010435483997
1386280800,1784.8,1807,1784.2,1805.8,85.97202981727364,0,85.97202981727364,50.49093737879463
1386540000,1805.8,1812.4,1805.8,1809.6,107.78302106890875,0,107.78302106890875,85.97202981727364
1386626400,1809.6,1812.4,1801.8,1804.4,92.6431842266485,-1,92.6431842266485,107.78302106890875
1386712800,1804.4,1808.9,1780.6,1781.8,31.74030935568074,0,31.74030935568074,92.6431842266485
1386799200,1781.8,1784.8,1772.6,1774.4,-12.766665287966434,0,-12.766665287966434,31.74030935568074
1386885600,1774.4,1783.4,1772.6,1774.4,-18.02659987419378,0,-18.02659987419378,-12.766665287966434
1387144800,1774.4,1792.8,1761,1785.8,-1.2254916492209127,0,-1.2254916492209127,-18.02659987419378
1387231200,1785.8,1789.2,1777,1778.4,-7.5108420804222655,0,-7.5108420804222655,-1.2254916492209127
1387317600,1778.4,1813.2,1767.6,1810.6,72.78993461275677,0,72.78993461275677,-7.5108420804222655
1387404000,1810.6,1813.2,1801.6,1808.2,100.37265997231064,0,100.37265997231064,72.78993461275677
1387490400,1808.2,1824.2,1808.2,1821,141.05207616326453,0,141.05207616326453,100.37265997231064
1387749600,1821,1830.6,1821,1829.8,170.65228676463101,0,170.65228676463101,141.05207616326453
1387836000,1829.8,1834.4,1827,1834,177.92556044192165,0,177.92556044192165,170.65228676463101
1388008800,1834,1843.8,1834,1842.8,199.8800495902412,0,199.8800495902412,177.92556044192165
1388095200,1842.8,1846,1839.4,1842.4,193.34889973820597,0,193.34889973820597,199.8800495902412
1388354400,1842.4,1844.4,1839.6,1841.2,175.9213581515785,0,175.9213581515785,193.34889973820597
1388440800,1841.2,1849.2,1840.3,1847.2,179.88523676880612,0,179.88523676880612,175.9213581515785
1388613600,1847.2,1847.2,1827.6,1832.2,130.52052700660062,0,130.52052700660062,179.88523676880612
1388700000,1832.2,1838.4,1826.3,1831,113.63662022715992,0,113.63662022715992,130.52052700660062
1388959200,1831,1837.6,1822.8,1825,93.15389496701493,-1,93.15389496701493,113.63662022715992
1389045600,1825,1840,1825,1835.6,111.73665780913056,0,111.73665780913056,93.15389496701493
1389132000,1835.6,1840.2,1830.8,1837.4,113.70178041543582,0,113.70178041543582,111.73665780913056
1389218400,1837.4,1844,1829.6,1838.6,110.55564588017494,0,110.55564588017494,113.70178041543582
1389304800,1838.6,1847.6,1831.6,1842.8,114.7373841400691,0,114.7373841400691,110.55564588017494
1389564000,1842.8,1843.4,1814.6,1819.6,49.62855531383953,-1,49.62855531383953,114.7373841400691
1389650400,1819.6,1839,1817.4,1837.4,75.5588775963046,0,75.5588775963046,49.62855531383953
1389736800,1837.4,1850.4,1836.4,1846.4,110.9324814100097,0,110.9324814100097,75.5588775963046
1389823200,1846.4,1848.4,1839.2,1841.6,97.33714691145107,-1,97.33714691145107,110.9324814100097
1389909600,1841.6,1847.2,1834,1838.2,81.34062184346588,0,81.34062184346588,97.33714691145107
1390168800,1838.2,1839,1834.7,1838.4,71.41040071471889,0,71.41040071471889,81.34062184346588
1390255200,1838.4,1848.2,1830.6,1841.6,77.16572340372822,0,77.16572340372822,71.41040071471889
1390341600,1841.6,1847.4,1839.2,1843.4,82.59143155695288,0,82.59143155695288,77.16572340372822
1390428000,1843.4,1848,1818,1829,39.41587507208638,0,39.41587507208638,82.59143155695288
1390514400,1829,1832,1786.6,1787,-68.53592376914989,0,-68.53592376914989,39.41587507208638
1390773600,1787,1795.6,1770.8,1776.8,-121.14532283286933,0,-121.14532283286933,-68.53592376914989
1390860000,1776.8,1792.6,1774.8,1792.2,-92.77121149777518,1,-92.77121149777518,-121.14532283286933
1390946400,1792.2,1804.8,1767.6,1773.4,-114.59736147282221,0,-114.59736147282221,-92.77121149777518
1391032800,1773.4,1797.2,1771.4,1788,-94.06372185231169,1,-94.06372185231169,-114.59736147282221
1391119200,1788,1791.6,1764.6,1782.8,-109.74268580077444,0,-109.74268580077444,-94.06372185231169
1391378400,1782.8,1787,1736.2,1740,-182.21107456064308,0,-182.21107456064308,-109.74268580077444
1391464800,1740,1756.4,1737.2,1747.4,-174.31964456361473,0,-174.31964456361473,-182.21107456064308
1391551200,1747.4,1753.6,1735.2,1748.6,-160.72671870384252,0,-160.72671870384252,-174.31964456361473
1391637600,1748.6,1772.6,1747.2,1770.8,-110.7904228217318,0,-110.7904228217318,-160.72671870384252
1391724000,1770.8,1796.6,1761.4,1795.8,-59.98553061113445,1,-59.98553061113445,-110.7904228217318
1391983200,1795.8,1798.1,1789.2,1797.8,-42.15179967757291,0,-42.15179967757291,-59.98553061113445
1392069600,1797.8,1822.2,1797.2,1815.4,-3.0720462030931794,0,-3.0720462030931794,-42.15179967757291
1392156000,1815.4,1825.8,1814,1819.2,12.582290181884455,0,12.582290181884455,-3.0720462030931794
1392242400,1819.2,1829.4,1805,1827.4,18.57617870236453,0,18.57617870236453,12.582290181884455
1392328800,1827.4,1841,1818.6,1837.8,47.28237755813925,0,47.28237755813925,18.57617870236453
1392588000,1837.8,1842.4,1834.2,1839.4,58.500159414697876,0,58.500159414697876,47.28237755813925
1392674400,1839.4,1842.2,1833.8,1840,57.70723339051839,0,57.70723339051839,58.500159414697876
1392760800,1840,1846.6,1825.6,1828.2,39.928039578233616,0,39.928039578233616,57.70723339051839
1392847200,1828.2,1842.2,1819.4,1837.6,45.90158448642449,0,45.90158448642449,39.928039578233616
1392933600,1837.6,1846,1834.8,1835.8,56.54734934300118,0,56.54734934300118,45.90158448642449
1393192800,1835.8,1858.4,1831.2,1846.6,75.9593660569368,0,75.9593660569368,56.54734934300118
1393279200,1846.6,1852.6,1839.2,1848.8,80.10132423756191,0,80.10132423756191,75.9593660569368
1393365600,1848.8,1855,1839.8,1844.6,75.26719330855136,0,75.26719330855136,80.10132423756191
1393452000,1844.6,1857,1834.6,1856.8,86.55821497026722,0,86.55821497026722,75.26719330855136
1393538400,1856.8,1868,1846.8,1861.4,103.02826055558376,0,103.02826055558376,86.55821497026722
1393797600,1861.4,1861.4,1833.4,1845,68.66669851430899,-1,68.66669851430899,103.02826055558376
1393884000,1845,1875.8,1845,1872.4,114.74912886541658,0,114.74912886541658,68.66669851430899
1393970400,1872.4,1876.6,1869,1874,126.59232060009248,0,126.59232060009248,114.74912886541658
1394056800,1874,1882,1872.2,1877.8,130.90309357807092,0,130.90309357807092,126.59232060009248
1394143200,1877.8,1888.7,1870.4,1879.1,127.41541882022737,0,127.41541882022737,130.90309357807092
1394398800,1879.1,1879.7,1866.6,1878.4,113.72293827056924,0,113.72293827056924,127.41541882022737
1394485200,1878.4,1883,1864,1865.4,97.00223912783183,-1,97.00223912783183,113.72293827056924
1394571600,1865.4,1869.5,1854.7,1869.5,86.61317492592948,0,86.61317492592948,97.00223912783183
1394658000,1869.5,1875.7,1842.3,1848.5,59.775125990927705,0,59.775125990927705,86.61317492592948
1394744400,1848.5,1853.7,1839.8,1840,37.55366953694986,0,37.55366953694986,59.775125990927705
1395003600,1840,1863.1,1831.2,1859.3,57.02447540282484,0,57.02447540282484,37.55366953694986
1395090000,1859.3,1874.4,1853,1871.2,84.01943760424214,0,84.01943760424214,57.02447540282484
1395176400,1871.2,1874.8,1849.4,1857.3,65.52790844736829,0,65.52790844736829,84.01943760424214
1395262800,1857.3,1873.7,1852.1,1872.6,78.6039757898276,0,78.6039757898276,65.52790844736829
1395349200,1872.6,1883.9,1862.8,1864.3,78.5268447854159,0,78.5268447854159,78.6039757898276
1395608400,1864.3,1873.1,1848.3,1857.2,55.98507359546669,0,55.98507359546669,78.5268447854159
1395694800,1857.2,1871.3,1855,1865.8,65.93006946484964,0,65.93006946484964,55.98507359546669
1395781200,1865.8,1875.5,1848.3,1850.7,45.52049711924213,0,45.52049711924213,65.93006946484964
1395867600,1850.7,1855.2,1840.6,1848.9,24.37763679108662,0,24.37763679108662,45.52049711924213
1395954000,1848.9,1866,1848.2,1857,43.481761827617824,0,43.481761827617824,24.37763679108662
1396213200,1857,1874.2,1857,1870.3,73.50405271624918,0,73.50405271624918,43.481761827617824
1396299600,1870.3,1884.9,1868.8,1884.6,115.83177895929707,0,115.83177895929707,73.50405271624918
1396386000,1884.6,1892.4,1882.7,1889.7,144.0709654321989,0,144.0709654321989,115.83177895929707
1396472400,1889.7,1893.6,1881.6,1890.5,143.80245753712424,0,143.80245753712424,144.0709654321989
1396558800,1890.5,1898.6,1861.9,1866.4,77.04177400354712,-1,77.04177400354712,143.80245753712424
1396818000,1866.4,1867.3,1840.4,1844.9,-34.117402597401195,0,-34.117402597401195,77.04177400354712
1396904400,1844.9,1854.5,1836.6,1850.6,-45.995521370848536,0,-45.995521370848536,-34.117402597401195
1396990800,1850.6,1872.1,1849.6,1871.2,39.12428145050715,0,39.12428145050715,-45.995521370848536
1397077200,1871.2,1873.1,1829.4,1834.9,-83.24771016951651,0,-83.24771016951651,39.12428145050715
1397163600,1834.9,1837.3,1812.7,1817,-190.90200057548387,0,-190.90200057548387,-83.24771016951651
1397422800,1817,1833.1,1808.6,1829.9,-162.25490436909848,0,-162.25490436909848,-190.90200057548387
1397509200,1829.9,1848.4,1814.4,1848.3,-92.52779814728476,1,-92.52779814728476,-162.25490436909848
1397595600,1848.3,1862,1845.8,1856.7,-17.86608895809051,0,-17.86608895809051,-92.52779814728476
1397682000,1856.7,1868.7,1852.4,1863.2,14.168170589496057,0,14.168170589496057,-17.86608895809051
1397768400,1863.2,1864.3,1863.2,1863.3,21.157577064026768,0,21.157577064026768,14.168170589496057
1398027600,1863.3,1870.4,1861.4,1869.4,41.81199465811836,0,41.81199465811836,21.157577064026768
1398114000,1869.4,1883.3,1865.6,1878,86.12691857895224,0,86.12691857895224,41.81199465811836
1398200400,1878,1883.4,1872.2,1882.7,103.45501217156935,0,103.45501217156935,86.12691857895224
1398286800,1882.7,1886.9,1868.3,1878.4,86.08428469689642,-1,86.08428469689642,103.45501217156935
1398373200,1878.4,1878.6,1857.5,1863.9,18.13079312625888,0,18.13079312625888,86.08428469689642
1398632400,1863.9,1875.8,1848.3,1870.3,19.303246990760538,0,19.303246990760538,18.13079312625888
1398718800,1870.3,1879.3,1869.3,1874.5,65.6146961846466,0,65.6146961846466,19.303246990760538
1398805200,1874.5,1884.2,1870.4,1883.2,97.78689274749891,0,97.78689274749891,65.6146961846466
1398891600,1883.2,1886.6,1875.6,1882.7,106.21019416001631,0,106.21019416001631,97.78689274749891
1398978000,1882.7,1889.6,1876,1878.3,97.14686968734028,-1,97.14686968734028,106.21019416001631
1399237200,1878.3,1883.4,1864.3,1881,77.57804674570228,0,77.57804674570228,97.14686968734028
1399323600,1881,1884.9,1865.4,1867.9,44.03410230155918,0,44.03410230155918,77.57804674570228
1399410000,1867.9,1879.1,1858.1,1878.1,51.576965956279615,0,51.576965956279615,44.03410230155918
1399496400,1878.1,1888.1,1868.6,1873.6,63.405456255881795,0,63.405456255881795,51.576965956279615
1399582800,1873.6,1878.2,1865.9,1876.9,52.62738718587528,0,52.62738718587528,63.405456255881795
1399842000,1876.9,1896.7,1876.9,1896.6,141.89236845817697,0,141.89236845817697,52.62738718587528
1399928400,1896.6,1901.4,1895.2,1897.7,164.1758070182294,0,164.1758070182294,141.89236845817697
1400014800,1897.7,1900.1,1885.3,1888.1,116.34028627400996,0,116.34028627400996,164.1758070182294
1400101200,1888.1,1891.3,1861.7,1869.8,28.04524275509971,-1,28.04524275509971,116.34028627400996
1400187600,1869.8,1878.4,1864.1,1877.9,33.44540842364282,0,33.44540842364282,28.04524275509971
1400446800,1877.9,1885.5,1868.2,1884.3,60.95634834455346,0,60.95634834455346,33.44540842364282
1400533200,1884.3,1887,1867.3,1871.3,27.375060015937624,0,27.375060015937624,60.95634834455346
1400619600,1871.3,1888.9,1869,1886.1,67.1573803755929,0,67.1573803755929,27.375060015937624
1400706000,1886.1,1896.2,1885.2,1892.7,110.75961336687331,0,110.75961336687331,67.1573803755929
1400792400,1892.7,1901.2,1891.9,1899.2,135.17943014164584,0,135.17943014164584,110.75961336687331
1401051600,1899.2,1906.6,1899.2,1905.2,158.51594912271196,0,158.51594912271196,135.17943014164584
1401138000,1905.2,1911.8,1904,1911.4,178.41361464968176,0,178.41361464968176,158.51594912271196
1401224400,1911.4,1915.8,1906.4,1911.2,177.68789480469184,0,177.68789480469184,178.41361464968176
1401310800,1911.2,1919.8,1909.2,1919.4,187.69564238261393,0,187.69564238261393,177.68789480469184
1401397200,1919.4,1923.8,1916,1922,191.21829745329669,0,191.21829745329669,187.69564238261393
1401656400,1922,1925.8,1915,1923.6,181.50951368194825,0,181.50951368194825,191.21829745329669
1401742800,1923.6,1924.2,1917.6,1924.2,167.97757013650272,0,167.97757013650272,181.50951368194825
1401829200,1924.2,1928.2,1917.4,1927.6,165.07763567385663,0,165.07763567385663,167.97757013650272
1401915600,1927.6,1941.8,1922.4,1939.6,187.80101194411043,0,187.80101194411043,165.07763567385663
1402002000,1939.6,1950.6,1939,1950.6,210.0609687817088,0,210.0609687817088,187.80101194411043
1402261200,1950.6,1955.6,1946.8,1950,200.7727952388724,0,200.7727952388724,210.0609687817088
1402347600,1950,1952.2,1944,1952.2,180.45389255961058,0,180.45389255961058,200.7727952388724
1402434000,1952.2,1952.4,1939.4,1944.6,150.85939488654986,0,150.85939488654986,180.45389255961058
1402520400,1944.6,1948.4,1925.6,1932.2,110.75245043850082,0,110.75245043850082,150.85939488654986
1402606800,1932.2,1937.4,1927,1936,102.11290322580693,0,102.11290322580693,110.75245043850082
1402866000,1936,1941.2,1927,1937.2,99.3894350382006,-1,99.3894350382006,102.11290322580693
1402952400,1937.2,1943.2,1931.6,1942,103.38592938629111,0,103.38592938629111,99.3894350382006
1403038800,1942,1957.8,1937.6,1956.4,127.38287289104022,0,127.38287289104022,103.38592938629111
1403125200,1956.4,1959.6,1951.8,1957.4,130.2812891470228,0,130.2812891470228,127.38287289104022
1403211600,1957.4,1964.2,1956,1961.2,132.27718462600393,0,132.27718462600393,130.2812891470228
1403470800,1961.2,1967,1957.6,1959.6,125.21754538178169,0,125.21754538178169,132.27718462600393
1403557200,1959.6,1967.2,1947,1949.6,100.47646000354806,0,100.47646000354806,125.21754538178169
1403643600,1949.6,1960.2,1944.6,1956,97.13696270959524,-1,97.13696270959524,100.47646000354806
1403730000,1956,1959.6,1943.4,1956.2,91.6901275434882,0,91.6901275434882,97.13696270959524
1403816400,1956.2,1960.8,1949.6,1958.4,94.41675981682582,0,94.41675981682582,91.6901275434882
1404075600,1958.4,1963.4,1954.8,1961,98.2711961190079,0,98.2711961190079,94.41675981682582
1404162000,1961,1978.4,1960.4,1972.6,120.06330747765968,0,120.06330747765968,98.2711961190079
1404248400,1972.6,1976.4,1971.2,1974.8,122.31528198504986,0,122.31528198504986,120.06330747765968
1404334800,1974.8,1984.6,1972.6,1984,133.37004718409798,0,133.37004718409798,122.31528198504986
1404421200,1984,1984,1981.2,1982,129.28209451156636,0,129.28209451156636,133.37004718409798
1404680400,1982,1983.6,1973.6,1976.6,112.43261368619328,0,112.43261368619328,129.28209451156636
1404766800,1976.6,1977,1959,1966.2,83.33218038776722,-1,83.33218038776722,112.43261368619328
1404853200,1966.2,1974.2,1964.4,1973.8,91.60370424045037,0,91.60370424045037,83.33218038776722
1404939600,1973.8,1974.2,1951.4,1962.8,65.64445469218457,0,65.64445469218457,91.60370424045037
1405026000,1962.8,1969.4,1959,1968,72.097854976978,0,72.097854976978,65.64445469218457
1405285200,1968,1979.4,1968,1976.8,96.85018673936575,0,96.85018673936575,72.097854976978
1405371600,1976.8,1982,1964.4,1973.6,89.31278337132113,0,89.31278337132113,96.85018673936575
1405458000,1973.6,1983.4,1972.6,1977.6,101.89238051579622,0,101.89238051579622,89.31278337132113
1405544400,1977.6,1981.4,1954,1954.6,41.171581195002965,-1,41.171581195002965,101.89238051579622
1405630800,1954.6,1979.6,1948,1977,73.54479553394377,0,73.54479553394377,41.171581195002965
1405890000,1977,1977,1964.2,1970.6,71.94121583108185,0,71.94121583108185,73.54479553394377
1405976400,1970.6,1985.4,1970.4,1977.4,98.37895353545842,0,98.37895353545842,71.94121583108185
1406062800,1977.4,1988.4,1977.4,1986,124.01725238483614,0,124.01725238483614,98.37895353545842
1406149200,1986,1990.6,1981.8,1984.2,122.63573056412544,0,122.63573056412544,124.01725238483614
1406235600,1984.2,1985.4,1973,1976.4,85.75777662042665,-1,85.75777662042665,122.63573056412544
1406494800,1976.4,1980.4,1965.4,1976.6,68.1283283802374,0,68.1283283802374,85.75777662042665
1406581200,1976.6,1983.8,1966.6,1969,51.28764502105333,0,51.28764502105333,68.1283283802374
1406667600,1969,1978.6,1961,1969.4,34.85044084928781,0,34.85044084928781,51.28764502105333
1406754000,1969.4,1969.8,1927.8,1928.6,-133.35093058959802,0,-133.35093058959802,34.85044084928781
1406840400,1928.6,1936.2,1914.6,1923,-197.32999455412445,0,-197.32999455412445,-133.35093058959802
1407099600,1923,1941.4,1918.6,1935.6,-145.26319405592227,0,-145.26319405592227,-197.32999455412445
1407186000,1935.6,1936.8,1911.2,1917.6,-192.17417712056255,0,-192.17417712056255,-145.26319405592227
1407272400,1917.6,1927,1906.8,1918.6,-197.8643988142563,0,-197.8643988142563,-192.17417712056255
1407358800,1918.6,1929.2,1903.4,1907.6,-211.8696808051493,0,-211.8696808051493,-197.8643988142563
1407445200,1907.6,1931.4,1893.8,1927,-170.1000050127838,0,-170.1000050127838,-211.8696808051493
1407704400,1927,1944,1927,1936.4,-100.49738252446409,0,-100.49738252446409,-170.1000050127838
1407790800,1936.4,1941.8,1926.8,1935.4,-99.71264252810711,1,-99.71264252810711,-100.49738252446409
1407877200,1935.4,1949.4,1934,1949.2,-54.33356955206118,0,-54.33356955206118,-99.71264252810711
1407963600,1949.2,1957.4,1945.2,1957,-18.98838944325433,0,-18.98838944325433,-54.33356955206118
1408050000,1957,1963.8,1940.4,1955,-20.457079367776828,0,-20.457079367776828,-18.98838944325433
1408309200,1955,1971.6,1955,1971.2,31.749284187290257,0,31.749284187290257,-20.457079367776828
1408395600,1971.2,1982.4,1971,1980,71.95048424394396,0,71.95048424394396,31.749284187290257
1408482000,1980,1988.4,1975.8,1985.6,89.04458215057264,0,89.04458215057264,71.95048424394396
1408568400,1985.6,1994.4,1983,1992.2,108.4836794269109,0,108.4836794269109,89.04458215057264
1408654800,1992.2,1994,1984,1989.4,98.65414271694733,-1,98.65414271694733,108.4836794269109
1408914000,1989.4,2001.8,1989.4,1996.8,119.01109437063337,0,119.01109437063337,98.65414271694733
1409000400,1996.8,2004.6,1994.4,2000.8,127.48337112363849,0,127.48337112363849,119.01109437063337
1409086800,2000.8,2002.4,1995.6,1998.8,119.55673818585868,0,119.55673818585868,127.48337112363849
1409173200,1998.8,2000.4,1989.4,2000.4,112.3172237937752,0,112.3172237937752,119.55673818585868
1409259600,2000.4,2005.4,1994.2,2001.8,118.36657089741317,0,118.36657089741317,112.3172237937752
1409518800,2001.8,2003,1998.6,2002.2,114.191846613469,0,114.191846613469,118.36657089741317
1409605200,2002.2,2007.8,1994.2,2002,108.74800637958364,0,108.74800637958364,114.191846613469
1409691600,2002,2012.2,1997.8,2000.4,106.52151169220683,0,106.52151169220683,108.74800637958364
1409778000,2000.4,2011.2,1992,2000.8,96.7336866425222,-1,96.7336866425222,106.52151169220683
1409864400,2000.8,2007.2,1989.6,2007,96.91550993539613,0,96.91550993539613,96.7336866425222
1410123600,2007,2007.2,1995,2002,89.44178441809272,0,89.44178441809272,96.91550993539613
